,Unnamed: 0,category,event_ticker,mutually_exclusive,series_ticker,strike_date,strike_period,sub_title,title,discriminator,volume
871,16,Financials,EUROIMF-13JUL22,False,EUROIMF,,,"On July 13, 2022","What will the EUR/USD exchange rate be on July 13, 2022?",,11613.0
872,309,Financials,USDJPY-22SEP0710,True,USDJPY,,,"10 AM EDT on September 07, 2022","What will the Yen/USD exchange rate be on September 07, 2022 at 10 AM?",,11562.0
873,15,Economics,GAS-23FEB06,False,GAS,2023-02-06T15:00:29Z,,"On Feb 06, 2023","What will the **price of gas** be on February 06, 2023?",,11526.0
874,142,Financials,USDJPY-23JAN2618,True,USDJPY,2023-01-26T23:00:00Z,,"Jan 26, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Jan 26, 2023 at 6pm EST?",,11317.0
875,75,Financials,WTI-23JAN11,True,WTI,2023-01-11T19:30:00Z,,"On Jan 11, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 11, 2023?",,11292.0
876,160,Financials,USDJPY-23JAN1218,True,USDJPY,2023-01-12T23:00:00Z,,"Jan 12, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Jan 12, 2023 at 6pm EST?",,11240.0
877,30,Financials,EURUSD-23APR2710,True,EURUSD,2023-04-27T14:00:00Z,,"Apr 27, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Apr 27, 2023 at 10am EDT?",,11178.0
878,14,Financials,EURUSD-23MAY1010,True,EURUSD,2023-05-10T14:00:00Z,,"May 10, 2023 at 10am EDT","What will the Euro/USD exchange rate be on May 10, 2023 at 10am EDT?",,11126.0
879,118,Financials,EURUSD-23FEB1418,True,EURUSD,2023-02-14T23:00:00Z,,"Feb 14, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Feb 14, 2023 at 6pm EST?",,11125.0
880,3,Financials,EUROIMF-05AUG22,False,EUROIMF,,,"On August 05, 2022","What will the EUR/USD exchange rate be on August 05, 2022?",,11033.0
881,22,Economics,GAS-22DEC19,False,GAS,,,"On Dec 19, 2022","What will the **price of gas** be on December 19, 2022?",,10951.0
882,106,Financials,USDJPY-23FEB2318,True,USDJPY,2023-02-23T23:00:00Z,,"Feb 23, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Feb 23, 2023 at 6pm EST?",,10907.0
883,186,Financials,USDJPY-22DEC2218,True,USDJPY,,,"Dec 22, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Dec 22, 2022 at 6pm EST?",,10884.0
884,59,Financials,USDJPY-23APR0510,True,USDJPY,2023-04-05T14:00:00Z,,"Apr 5, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Apr 5, 2023 at 10am EDT?",,10813.0
885,60,Economics,GAS-22MAR07,False,GAS,,,"On Mar 7, 2022",Will average **gas prices** be above $3.60 this week?,,10798.0
886,83,Financials,WTI-22DEC27,True,WTI,2022-12-27T19:30:00Z,,"On Dec 27, 2022","What will the West Texas Intermediate oil front-month settle price be for Dec 27, 2022?",,10787.0
887,223,Financials,USDJPY-22NOV2218,True,USDJPY,,,"Nov 22, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Nov 22, 2022 at 6pm EST?",,10782.0
888,86,Financials,USDJPY-23MAR1310,True,USDJPY,2023-03-13T14:00:00Z,,"Mar 13, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Mar 13, 2023 at 10am EDT?",,10678.0
889,45,Financials,USDJPY-23APR1710,True,USDJPY,2023-04-17T14:00:00Z,,"Apr 17, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Apr 17, 2023 at 10am EDT?",,10676.0
890,74,Financials,WTI-23JAN12,True,WTI,2023-01-12T19:30:00Z,,"On Jan 12, 2023","What will the West Texas Intermediate oil front-month settle price be for Jan 12, 2023?",,10582.0
891,23,Financials,USDJPY-23MAY0310,True,USDJPY,2023-05-03T14:00:00Z,,"May 3, 2023 at 10am EDT","What will the USD/JPY exchange rate be on May 3, 2023 at 10am EDT?",,10574.0
892,12,Financials,EURUSDH-23MAY0415,False,EURUSDH,2023-05-04T19:00:00Z,,"May 4, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on May 4, 2023 at 3pm EDT?",,10458.0
893,17,Financials,EURUSDH-23APR2715,False,EURUSDH,2023-04-27T19:00:00Z,,"Apr 27, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Apr 27, 2023 at 3pm EDT?",,10431.0
894,105,Financials,USDJPY-23FEB2410,True,USDJPY,2023-02-24T15:00:00Z,,"Feb 24, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 24, 2023 at 10am EST?",,10425.0
895,1,Economics,GDP-23JUL27,False,GDP,,2023 Q2,In 2023 Q2,US GDP,,10404.0
896,21,Economics,GAS-22DEC26,False,GAS,2022-12-26T12:00:00Z,,"On Dec 26, 2022","What will the **price of gas** be on December 26, 2022?",,10375.0
897,13,Financials,TNOTEW-23FEB17,True,TNOTEW,2023-02-17T20:25:00Z,,"On Feb 17, 2023","What will the **ten-year Treasury note** rate be on Feb 17, 2023?",,10361.0
898,181,Financials,USDJPY-22DEC2718,True,USDJPY,,,"Dec 27, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Dec 27, 2022 at 6pm EST?",,10240.0
899,39,Financials,EURUSDH-23MAR2415,False,EURUSDH,2023-03-24T19:00:00Z,,"Mar 24, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Mar 24, 2023 at 3pm EDT?",,10238.0
900,32,Financials,EURUSD-23APR2610,True,EURUSD,2023-04-26T14:00:00Z,,"Apr 26, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Apr 26, 2023 at 10am EDT?",,10216.0
901,68,Economics,GAS-22JAN10,False,GAS,,,"On Jan 10, 2022",Will average **gas prices** be higher this week than last week?,,10198.0
902,228,Financials,USDJPY-22NOV1710,True,USDJPY,,,"Nov 17, 2022 at 10am EST","What will the Yen/USD exchange rate be on Nov 17, 2022 at 10am EST?",,10155.0
903,54,Economics,GAS-22APR18,False,GAS,,,"On Apr 18, 2022","What will the **price of gas** be on April 18, 2022?",,10042.0
904,84,Economics,GAS-21SEP20,False,GAS,,,"On Sep 20, 2022",Will average gas prices be over $3.14?,,9987.0
905,37,Financials,USDJPY-23APR2110,True,USDJPY,2023-04-21T14:00:00Z,,"Apr 21, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Apr 21, 2023 at 10am EDT?",,9896.0
906,13,Financials,GOLD-22SEP1916,True,GOLD,,,"4 PM EDT on September 19, 2022","What will the price of gold be on September 19, 2022 at 4 PM?",,9871.0
907,300,Financials,USDJPY-22SEP1410,True,USDJPY,,,"10 AM EDT on September 14, 2022","What will the Yen/USD exchange rate be on September 14, 2022 at 10 AM?",,9832.0
908,51,Financials,TNOTED-23FEB22,True,TNOTED,2023-02-22T20:25:00Z,,"On Feb 22, 2023","What will the **ten-year Treasury note** rate be on Feb 22, 2023?",,9795.0
909,241,Financials,USDJPY-22NOV0718,True,USDJPY,,,"Nov 7, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Nov 7, 2022 at 6pm EST?",,9666.0
910,9,Financials,EUROIMF-26JUL22,False,EUROIMF,,,"On July 26, 2022","What will the EUR/USD exchange rate be on July 26, 2022?",,9541.0
911,80,Financials,USDJPY-23MAR1710,True,USDJPY,2023-03-17T14:00:00Z,,"Mar 17, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Mar 17, 2023 at 10am EDT?",,9515.0
912,30,Financials,USDJPY-23APR2710,True,USDJPY,2023-04-27T14:00:00Z,,"Apr 27, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Apr 27, 2023 at 10am EDT?",,9501.0
913,71,Economics,GAS-21DEC20,False,GAS,,,"On Dec 20, 2022",Will average **gas prices** be higher this week than last week?,,9493.0
914,13,Economics,GAS-23FEB20,False,GAS,2023-02-20T15:00:00Z,,"On Feb 20, 2023","What will the **price of gas** be on February 20, 2023?",,9418.0
915,241,Financials,EURUSD-22NOV0318,True,EURUSD,,,"Nov 3, 2022 at 6pm EDT","What will the Euro/USD exchange rate be on Nov 3, 2022 at 6pm EDT?",,9296.0
916,43,Economics,GAS-22JUL04,False,GAS,,,"On Jul 04, 2022","What will the **price of gas** be on July 04, 2022?",,9269.0
917,15,Financials,EURUSD-23MAY0918,True,EURUSD,2023-05-09T22:00:00Z,,"May 9, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on May 9, 2023 at 6pm EDT?",,9256.0
918,114,Financials,EURUSD-23FEB1618,True,EURUSD,2023-02-16T23:00:00Z,,"Feb 16, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Feb 16, 2023 at 6pm EST?",,9230.0
919,274,Financials,EURUSD-22OCT0610,True,EURUSD,,,"Oct 6, 2022 at 10am EDT","What will the Euro/USD exchange rate be on Oct 6, 2022 at 10am EDT?",,9211.0
920,0,Financials,TNOTE-23MAY02,True,TNOTE,2023-05-02T19:25:00Z,,"On May 2, 2023","What will the **ten-year Treasury note** rate be on May 2, 2023?",,9086.0
921,164,Financials,USDJPY-23JAN1018,True,USDJPY,2023-01-10T23:00:00Z,,"Jan 10, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Jan 10, 2023 at 6pm EST?",,9055.0
922,11,Financials,GOLD-22SEP2116,True,GOLD,,,"4 PM EDT on September 21, 2022","What will the price of gold be on September 21, 2022 at 4 PM?",,9010.0
923,110,Financials,WTI-22NOV09,True,WTI,,,"On Nov 9, 2022","What will the West Texas Intermediate oil front-month settle price be for Nov 9, 2022?",,8996.0
924,8,Financials,GOLD-22SEP2616,True,GOLD,,,"4 PM EDT on Sep 26, 2022 at 4pm EDT","What will the price of gold be on September 26, 2022 at 4 PM?",,8959.0
925,227,Financials,EURUSD-22NOV1618,True,EURUSD,,,"Nov 16, 2022 at 6pm EST","What will the Euro/USD exchange rate be on Nov 16, 2022 at 6pm EST?",,8912.0
926,116,Financials,EURUSD-23FEB1518,True,EURUSD,2023-02-15T23:00:00Z,,"Feb 15, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Feb 15, 2023 at 6pm EST?",,8679.0
927,25,Economics,U3-21OCT,False,U3,,,In October 2021,Will the unemployment rate (U-3) be above 4.6% in October?,,8620.0
928,19,Financials,USDJPY-23MAY0510,True,USDJPY,2023-05-05T14:00:00Z,,"May 5, 2023 at 10am EDT","What will the USD/JPY exchange rate be on May 5, 2023 at 10am EDT?",,8562.0
929,290,Financials,USDJPY-22SEP2210,True,USDJPY,,,"Sep 22, 2022 at 10am EDT","What will the Yen/USD exchange rate be on Sep 22, 2022 at 10am EDT?",,8473.0
930,13,Financials,EUROIMF-19JUL22,False,EUROIMF,,,"On July 19, 2022","What will the EUR/USD exchange rate be on July 19, 2022?",,8467.0
931,4,Economics,CPICOREYOY-23JUL,False,CPICOREYOY,,July 2023,July 2023,What will the rate of core CPI inflation be for the twelve months ending Jul 2023?,,8446.0
932,0,Financials,EUROIMF-11AUG22,False,EUROIMF,,,"On August 11, 2022","What will the EUR/USD exchange rate be on August 11, 2022?",,8433.0
933,74,Economics,GAS-21NOV29,False,GAS,,,"On Nov 29, 2022",Will average **gas prices** be higher this week than last week?,,8418.0
934,15,Financials,EURUSDH-23MAY0115,False,EURUSDH,2023-05-01T19:00:00Z,,"May 1, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on May 1, 2023 at 3pm EDT?",,8247.0
935,235,Financials,EURUSD-22NOV0918,True,EURUSD,,,"Nov 9, 2022 at 6pm EST","What will the Euro/USD exchange rate be on Nov 9, 2022 at 6pm EST?",,8209.0
936,146,Financials,USDJPY-23JAN2418,True,USDJPY,2023-01-24T23:00:00Z,,"Jan 24, 2023 at 6pm EST","What will the Yen/USD exchange rate be on Jan 24, 2023 at 6pm EST?",,8180.0
937,288,Financials,USDJPY-22SEP2310,True,USDJPY,,,"Sep 23, 2022 at 10am EDT","What will the Yen/USD exchange rate be on Sep 23, 2022 at 10am EDT?",,8069.0
938,305,Financials,USDJPY-22SEP0910,True,USDJPY,,,"10 AM EDT on September 09, 2022","What will the Yen/USD exchange rate be on September 09, 2022 at 10 AM?",,8000.0
939,63,Economics,GAS-22FEB14,False,GAS,,,"On Feb 14, 2022",Will average **gas prices** be higher this week than last week?,,7927.0
940,230,Financials,USDJPY-22NOV1610,True,USDJPY,,,"Nov 16, 2022 at 10am EST","What will the Yen/USD exchange rate be on Nov 16, 2022 at 10am EST?",,7919.0
941,24,Economics,GAS-22DEC05,False,GAS,,,"On Dec 05, 2022","What will the **price of gas** be on December 05, 2022?",,7906.0
942,41,Financials,EURUSDH-23MAR2215,False,EURUSDH,2023-03-22T19:00:00Z,,"Mar 22, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Mar 22, 2023 at 3pm EDT?",,7841.0
943,7,Economics,EURO-22APR29,True,EURO,,,"On April 29, 2022","What will the **Euro/USD exchange rate** be on April 29, 2022??",,7840.0
944,279,Financials,USDJPY-22OCT0410,True,USDJPY,,,"Oct 4, 2022 at 10am EDT","What will the Yen/USD exchange rate be on Oct 4, 2022 at 10am EDT?",,7826.0
945,24,Financials,EURUSDH-23APR1815,False,EURUSDH,2023-04-18T19:00:00Z,,"Apr 18, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Apr 18, 2023 at 3pm EDT?",,7810.0
946,25,Financials,USDJPY-23MAY0210,True,USDJPY,2023-05-02T14:00:00Z,,"May 2, 2023 at 10am EDT","What will the USD/JPY exchange rate be on May 2, 2023 at 10am EDT?",,7762.0
947,52,Financials,EURUSD-23APR1018,True,EURUSD,2023-04-10T22:00:00Z,,"Apr 10, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on Apr 10, 2023 at 6pm EDT?",,7707.0
948,233,Financials,USDJPY-22NOV1418,True,USDJPY,,,"Nov 14, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Nov 14, 2022 at 6pm EST?",,7632.0
949,10,Financials,EURUSD-23MAY1210,True,EURUSD,2023-05-12T14:00:00Z,,"May 12, 2023 at 10am EDT","What will the Euro/USD exchange rate be on May 12, 2023 at 10am EDT?",,7629.0
950,10,Economics,GAS-23MAR13,False,GAS,2023-03-13T15:00:00Z,,"On Mar 13, 2023","What will the **price of gas** be on March 13, 2023?",,7593.0
951,277,Financials,EURUSD-22OCT0410,True,EURUSD,,,"Oct 4, 2022 at 10am EDT","What will the Euro/USD exchange rate be on Oct 4, 2022 at 10am EDT?",,7579.0
952,87,Financials,EURUSD-23MAR0918,True,EURUSD,2023-03-09T23:00:00Z,,"Mar 9, 2023 at 6pm EST","What will the Euro/USD exchange rate be on Mar 9, 2023 at 6pm EST?",,7509.0
953,245,Financials,USDJPY-22NOV0218,True,USDJPY,,,"Nov 2, 2022 at 6pm EDT","What will the Yen/USD exchange rate be on Nov 2, 2022 at 6pm EDT?",,7502.0
954,279,Financials,EURUSD-22SEP3010,True,EURUSD,,,"Sep 30, 2022 at 10am EDT","What will the Euro/USD exchange rate be on Sep 30, 2022 at 10am EDT?",,7442.0
955,288,Financials,EURUSD-22SEP2210,True,EURUSD,,,"Sep 22, 2022 at 10am EDT","What will the Euro/USD exchange rate be on Sep 22, 2022 at 10am EDT?",,7371.0
956,212,Financials,EURUSD-22DEC0110,True,EURUSD,,,"Dec 1, 2022 at 10am EST","What will the Euro/USD exchange rate be on Dec 1, 2022 at 10am EST?",,7331.0
957,280,Financials,EURUSD-22SEP2918,True,EURUSD,,,"Sep 29, 2022 at 6pm EDT","What will the Euro/USD exchange rate be on Sep 29, 2022 at 6pm EDT?",,7322.0
958,292,Financials,EURUSD-22SEP2010,True,EURUSD,,,"10 AM EDT on September 20, 2022","What will the Euro/USD exchange rate be on September 20, 2022 at 10 AM?",,7288.0
959,36,Financials,EURUSD-23APR2410,True,EURUSD,2023-04-24T14:00:00Z,,"Apr 24, 2023 at 10am EDT","What will the Euro/USD exchange rate be on Apr 24, 2023 at 10am EDT?",,7233.0
960,39,Financials,USDJPY-23APR2010,True,USDJPY,2023-04-20T14:00:00Z,,"Apr 20, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Apr 20, 2023 at 10am EDT?",,7172.0
961,4,Financials,TNOTED-23MAY15,True,TNOTED,2023-05-15T19:25:00Z,,"On May 15, 2023","What will the **ten-year Treasury note** rate be on May 15, 2023?",,7154.0
962,222,Financials,EURUSD-22NOV2210,True,EURUSD,,,"Nov 22, 2022 at 10am EST","What will the Euro/USD exchange rate be on Nov 22, 2022 at 10am EST?",,7075.0
963,220,Financials,EURUSD-22NOV2310,True,EURUSD,,,"Nov 23, 2022 at 10am EST","What will the Euro/USD exchange rate be on Nov 23, 2022 at 10am EST?",,7061.0
964,14,Financials,EURUSDH-23MAY0215,False,EURUSDH,2023-05-02T19:00:00Z,,"May 2, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on May 2, 2023 at 3pm EDT?",,7019.0
965,8,Financials,GBP-22JUL27,False,GBP,,,"On July 27, 2022","What will the GBP/USD exchange rate be on July 27, 2022?",,6969.0
966,72,Financials,EURUSD-23MAR2318,True,EURUSD,2023-03-23T22:00:00Z,,"Mar 23, 2023 at 6pm EDT","What will the Euro/USD exchange rate be on Mar 23, 2023 at 6pm EDT?",,6913.0
967,7,Financials,TNOTED-23MAY09,True,TNOTED,2023-05-09T19:25:00Z,,"On May 9, 2023","What will the **ten-year Treasury note** rate be on May 9, 2023?",,6907.0
968,298,Financials,USDJPY-22SEP1510,True,USDJPY,,,"10 AM EDT on September 15, 2022","What will the Yen/USD exchange rate be on September 15, 2022 at 10 AM?",,6882.0
969,151,Financials,EURUSD-23JAN1910,True,EURUSD,2023-01-19T15:00:00Z,,"Jan 19, 2023 at 10am EST","What will the Euro/USD exchange rate be on Jan 19, 2023 at 10am EST?",,6870.0
970,27,Financials,EURUSDH-23APR1215,False,EURUSDH,2023-04-12T19:00:00Z,,"Apr 12, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Apr 12, 2023 at 3pm EDT?",,6818.0
971,339,Financials,USDJPY-22AUG12-18,True,USDJPY,,,"6 PM EDT on August 12, 2022","What will the Yen/USD exchange rate be on August 12, 2022 at 6 PM?",,6757.0
972,12,Economics,GAS-23FEB27,False,GAS,2023-02-27T15:00:00Z,,"On Feb 27, 2023","What will the **price of gas** be on February 27, 2023?",,6733.0
973,70,Financials,USDJPY-23MAR2810,True,USDJPY,2023-03-28T14:00:00Z,,"Mar 28, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Mar 28, 2023 at 10am EDT?",,6727.0
974,14,Financials,GBP-22JUL15,False,GBP,,,"On July 15, 2022","What will the GBP/USD exchange rate be on July 15, 2022?",,6710.0
975,23,Financials,EURUSD-23MAY0310,True,EURUSD,2023-05-03T14:00:00Z,,"May 3, 2023 at 10am EDT","What will the Euro/USD exchange rate be on May 3, 2023 at 10am EDT?",,6698.0
976,26,Financials,EURUSDH-23APR1415,False,EURUSDH,2023-04-14T19:00:00Z,,"Apr 14, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on Apr 14, 2023 at 3pm EDT?",,6659.0
977,5,Economics,CPICOREYOY-23JUN,False,CPICOREYOY,,June 2023,June 2023,What will the rate of core CPI inflation be for the twelve months ending Jun 2023?,,6601.0
978,294,Financials,USDJPY-22SEP2010,True,USDJPY,,,"10 AM EDT on September 20, 2022","What will the Yen/USD exchange rate be on September 20, 2022 at 10 AM?",,6577.0
979,74,Financials,USDJPY-23MAR2310,True,USDJPY,2023-03-23T14:00:00Z,,"Mar 23, 2023 at 10am EDT","What will the USD/JPY exchange rate be on Mar 23, 2023 at 10am EDT?",,6539.0
980,5,Financials,TNOTED-23MAY11,True,TNOTED,2023-05-11T19:25:00Z,,"On May 11, 2023","What will the **ten-year Treasury note** rate be on May 11, 2023?",,6538.0
981,109,Financials,USDJPY-23FEB2210,True,USDJPY,2023-02-22T15:00:00Z,,"Feb 22, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 22, 2023 at 10am EST?",,6524.0
982,233,Financials,EURUSD-22NOV1018,True,EURUSD,,,"Nov 10, 2022 at 6pm EST","What will the Euro/USD exchange rate be on Nov 10, 2022 at 6pm EST?",,6515.0
983,14,Economics,GAS-23FEB13,False,GAS,2023-02-13T15:00:00Z,,"On Feb 13, 2023","What will the **price of gas** be on February 13, 2023?",,6502.0
984,65,Economics,GAS-22JAN31,False,GAS,,,"On Jan 31, 2022",Will average **gas prices** be higher this week than last week?,,6452.0
985,204,Financials,USDJPY-22DEC0818,True,USDJPY,,,"Dec 8, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Dec 8, 2022 at 6pm EST?",,6424.0
986,303,Financials,USDJPY-22SEP1218,True,USDJPY,,,"6 PM EDT on September 12, 2022","What will the Yen/USD exchange rate be on September 12, 2022 at 6 PM?",,6407.0
987,26,Economics,GAS-22NOV21,False,GAS,,,"On Nov 21, 2022","What will the **price of gas** be on November 21, 2022?",,6404.0
988,20,Financials,GBP-22JUL06,False,GBP,,,"On July 06, 2022","What will the GBP/USD exchange rate be on July 06, 2022?",,6401.0
989,237,Financials,USDJPY-22NOV0918,True,USDJPY,,,"Nov 9, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Nov 9, 2022 at 6pm EST?",,6375.0
990,7,Financials,EURUSDH-23MAY1115,False,EURUSDH,2023-05-11T19:00:00Z,,"May 11, 2023 at 3pm EDT","What will the Euro/USD exchange rate be on May 11, 2023 at 3pm EDT?",,6353.0
991,4,Economics,CPIYOY-23JUL,False,CPIYOY,,,July 2023,What will the rate of CPI inflation be for the twelve months ending Jul 2023?,,6265.0
992,113,Financials,USDJPY-23FEB2010,True,USDJPY,2023-02-20T15:00:00Z,,"Feb 20, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 20, 2023 at 10am EST?",,6262.0
993,249,Financials,EURUSD-22OCT2810,True,EURUSD,,,"Oct 28, 2022 at 10am EDT","What will the Euro/USD exchange rate be on Oct 28, 2022 at 10am EDT?",,6179.0
994,116,Financials,USDJPY-23FEB1610,True,USDJPY,2023-02-16T15:00:00Z,,"Feb 16, 2023 at 10am EST","What will the Yen/USD exchange rate be on Feb 16, 2023 at 10am EST?",,6067.0
995,16,Financials,TNOTED-23APR20,True,TNOTED,2023-04-20T19:25:00Z,,"On Apr 20, 2023","What will the **ten-year Treasury note** rate be on Apr 20, 2023?",,6058.0
996,69,Economics,GAS-22JAN03,False,GAS,,,"On Jan 3, 2022",Will average **gas prices** be higher this week than last week?,,6058.0
997,226,Financials,EURUSD-22NOV1710,True,EURUSD,,,"Nov 17, 2022 at 10am EST","What will the Euro/USD exchange rate be on Nov 17, 2022 at 10am EST?",,6053.0
998,183,Financials,USDJPY-22DEC2618,True,USDJPY,,,"Dec 26, 2022 at 6pm EST","What will the Yen/USD exchange rate be on Dec 26, 2022 at 6pm EST?",,6018.0
999,16,Financials,EURUSD-23MAY0910,True,EURUSD,2023-05-09T14:00:00Z,,"May 9, 2023 at 10am EDT","What will the Euro/USD exchange rate be on May 9, 2023 at 10am EDT?",,5903.0
